userId,group,itemNo,responseNo,checked
268ac69ff5dd4075abb76871c79c54f7,U,6,6,0
268ac69ff5dd4075abb76871c79c54f7,U,7,1,0
268ac69ff5dd4075abb76871c79c54f7,U,7,2,0
268ac69ff5dd4075abb76871c79c54f7,U,7,3,0
268ac69ff5dd4075abb76871c79c54f7,U,7,4,0
268ac69ff5dd4075abb76871c79c54f7,U,7,5,0
268ac69ff5dd4075abb76871c79c54f7,U,7,6,1
268ac69ff5dd4075abb76871c79c54f7,U,5,1,0
268ac69ff5dd4075abb76871c79c54f7,U,5,2,0
268ac69ff5dd4075abb76871c79c54f7,U,5,3,0
268ac69ff5dd4075abb76871c79c54f7,U,5,4,1
268ac69ff5dd4075abb76871c79c54f7,U,5,5,0
268ac69ff5dd4075abb76871c79c54f7,U,5,6,0
268ac69ff5dd4075abb76871c79c54f7,U,10,1,0
268ac69ff5dd4075abb76871c79c54f7,U,10,2,0
268ac69ff5dd4075abb76871c79c54f7,U,10,3,0
268ac69ff5dd4075abb76871c79c54f7,U,10,4,1
268ac69ff5dd4075abb76871c79c54f7,U,10,5,0
268ac69ff5dd4075abb76871c79c54f7,U,10,6,0
268ac69ff5dd4075abb76871c79c54f7,U,9,1,0
268ac69ff5dd4075abb76871c79c54f7,U,9,2,0
268ac69ff5dd4075abb76871c79c54f7,U,9,3,1
268ac69ff5dd4075abb76871c79c54f7,U,9,4,0
268ac69ff5dd4075abb76871c79c54f7,U,9,5,0
268ac69ff5dd4075abb76871c79c54f7,U,9,6,0
268ac69ff5dd4075abb76871c79c54f7,U,8,1,0
268ac69ff5dd4075abb76871c79c54f7,U,8,2,0
268ac69ff5dd4075abb76871c79c54f7,U,8,3,1
268ac69ff5dd4075abb76871c79c54f7,U,8,4,0
268ac69ff5dd4075abb76871c79c54f7,U,8,5,0
268ac69ff5dd4075abb76871c79c54f7,U,8,6,0
268ac69ff5dd4075abb76871c79c54f7,U,13,1,0
268ac69ff5dd4075abb76871c79c54f7,U,13,2,0
268ac69ff5dd4075abb76871c79c54f7,U,13,3,0
268ac69ff5dd4075abb76871c79c54f7,U,13,4,1
268ac69ff5dd4075abb76871c79c54f7,U,13,5,0
268ac69ff5dd4075abb76871c79c54f7,U,13,6,0
268ac69ff5dd4075abb76871c79c54f7,U,12,1,0
268ac69ff5dd4075abb76871c79c54f7,U,12,2,0
268ac69ff5dd4075abb76871c79c54f7,U,12,3,1
268ac69ff5dd4075abb76871c79c54f7,U,12,4,0
268ac69ff5dd4075abb76871c79c54f7,U,12,5,0
268ac69ff5dd4075abb76871c79c54f7,U,12,6,0
268ac69ff5dd4075abb76871c79c54f7,U,11,1,0
268ac69ff5dd4075abb76871c79c54f7,U,11,2,0
268ac69ff5dd4075abb76871c79c54f7,U,11,3,0
268ac69ff5dd4075abb76871c79c54f7,U,11,4,1
268ac69ff5dd4075abb76871c79c54f7,U,11,5,0
268ac69ff5dd4075abb76871c79c54f7,U,11,6,0
268ac69ff5dd4075abb76871c79c54f7,U,14,1,0
268ac69ff5dd4075abb76871c79c54f7,U,14,2,0
268ac69ff5dd4075abb76871c79c54f7,U,14,3,0
268ac69ff5dd4075abb76871c79c54f7,U,14,4,1
268ac69ff5dd4075abb76871c79c54f7,U,14,5,0
268ac69ff5dd4075abb76871c79c54f7,U,14,6,0
268ac69ff5dd4075abb76871c79c54f7,U,15,1,0
268ac69ff5dd4075abb76871c79c54f7,U,15,2,1
268ac69ff5dd4075abb76871c79c54f7,U,15,3,0
268ac69ff5dd4075abb76871c79c54f7,U,15,4,0
268ac69ff5dd4075abb76871c79c54f7,U,15,5,0
268ac69ff5dd4075abb76871c79c54f7,U,15,6,0
268ac69ff5dd4075abb76871c79c54f7,U,16,1,0
268ac69ff5dd4075abb76871c79c54f7,U,16,2,0
268ac69ff5dd4075abb76871c79c54f7,U,16,3,0
268ac69ff5dd4075abb76871c79c54f7,U,16,4,1
268ac69ff5dd4075abb76871c79c54f7,U,16,5,0
268ac69ff5dd4075abb76871c79c54f7,U,16,6,0
268ac69ff5dd4075abb76871c79c54f7,U,17,1,0
268ac69ff5dd4075abb76871c79c54f7,U,17,2,1
268ac69ff5dd4075abb76871c79c54f7,U,17,3,0
268ac69ff5dd4075abb76871c79c54f7,U,17,4,0
268ac69ff5dd4075abb76871c79c54f7,U,17,5,0
268ac69ff5dd4075abb76871c79c54f7,U,17,6,0
268ac69ff5dd4075abb76871c79c54f7,U,18,1,0
268ac69ff5dd4075abb76871c79c54f7,U,18,2,1
268ac69ff5dd4075abb76871c79c54f7,U,18,3,0
268ac69ff5dd4075abb76871c79c54f7,U,18,4,0
268ac69ff5dd4075abb76871c79c54f7,U,18,5,0
268ac69ff5dd4075abb76871c79c54f7,U,18,6,0
268ac69ff5dd4075abb76871c79c54f7,U,19,1,0
268ac69ff5dd4075abb76871c79c54f7,U,19,2,0
268ac69ff5dd4075abb76871c79c54f7,U,19,3,0
268ac69ff5dd4075abb76871c79c54f7,U,19,4,1
268ac69ff5dd4075abb76871c79c54f7,U,19,5,0
268ac69ff5dd4075abb76871c79c54f7,U,19,6,0
59d591f0437a47ec921f6469749529ca,U,0,1,0
59d591f0437a47ec921f6469749529ca,U,0,2,1
59d591f0437a47ec921f6469749529ca,U,0,3,0
59d591f0437a47ec921f6469749529ca,U,0,4,0
59d591f0437a47ec921f6469749529ca,U,0,5,0
59d591f0437a47ec921f6469749529ca,U,0,6,0
59d591f0437a47ec921f6469749529ca,U,1,1,0
59d591f0437a47ec921f6469749529ca,U,1,2,0
59d591f0437a47ec921f6469749529ca,U,1,3,1
59d591f0437a47ec921f6469749529ca,U,1,4,0
59d591f0437a47ec921f6469749529ca,U,1,5,0
59d591f0437a47ec921f6469749529ca,U,1,6,0
59d591f0437a47ec921f6469749529ca,U,2,1,0
59d591f0437a47ec921f6469749529ca,U,2,2,0
59d591f0437a47ec921f6469749529ca,U,2,3,0
59d591f0437a47ec921f6469749529ca,U,2,4,0
59d591f0437a47ec921f6469749529ca,U,2,5,1
59d591f0437a47ec921f6469749529ca,U,2,6,0
59d591f0437a47ec921f6469749529ca,U,3,1,0
59d591f0437a47ec921f6469749529ca,U,3,2,1
59d591f0437a47ec921f6469749529ca,U,3,3,0
59d591f0437a47ec921f6469749529ca,U,3,4,0
59d591f0437a47ec921f6469749529ca,U,3,5,0
59d591f0437a47ec921f6469749529ca,U,3,6,0
59d591f0437a47ec921f6469749529ca,U,4,1,0
59d591f0437a47ec921f6469749529ca,U,4,2,0
59d591f0437a47ec921f6469749529ca,U,4,3,0
59d591f0437a47ec921f6469749529ca,U,4,4,0
59d591f0437a47ec921f6469749529ca,U,4,5,1
59d591f0437a47ec921f6469749529ca,U,4,6,0
59d591f0437a47ec921f6469749529ca,U,6,1,0
59d591f0437a47ec921f6469749529ca,U,6,2,1
59d591f0437a47ec921f6469749529ca,U,6,3,0
59d591f0437a47ec921f6469749529ca,U,6,4,0
59d591f0437a47ec921f6469749529ca,U,6,5,0
59d591f0437a47ec921f6469749529ca,U,6,6,0
59d591f0437a47ec921f6469749529ca,U,5,1,0
59d591f0437a47ec921f6469749529ca,U,5,2,0
59d591f0437a47ec921f6469749529ca,U,5,3,0
59d591f0437a47ec921f6469749529ca,U,5,4,0
59d591f0437a47ec921f6469749529ca,U,5,5,1
59d591f0437a47ec921f6469749529ca,U,5,6,0
59d591f0437a47ec921f6469749529ca,U,7,1,0
59d591f0437a47ec921f6469749529ca,U,7,2,0
59d591f0437a47ec921f6469749529ca,U,7,3,0
59d591f0437a47ec921f6469749529ca,U,7,4,0
59d591f0437a47ec921f6469749529ca,U,7,5,0
59d591f0437a47ec921f6469749529ca,U,7,6,1
59d591f0437a47ec921f6469749529ca,U,8,1,0
59d591f0437a47ec921f6469749529ca,U,8,2,1
59d591f0437a47ec921f6469749529ca,U,8,3,0
59d591f0437a47ec921f6469749529ca,U,8,4,0
59d591f0437a47ec921f6469749529ca,U,8,5,0
59d591f0437a47ec921f6469749529ca,U,8,6,0
59d591f0437a47ec921f6469749529ca,U,9,1,0
59d591f0437a47ec921f6469749529ca,U,9,2,1
59d591f0437a47ec921f6469749529ca,U,9,3,0
59d591f0437a47ec921f6469749529ca,U,9,4,0
59d591f0437a47ec921f6469749529ca,U,9,5,0
59d591f0437a47ec921f6469749529ca,U,9,6,0
59d591f0437a47ec921f6469749529ca,U,10,1,0
59d591f0437a47ec921f6469749529ca,U,10,2,0
59d591f0437a47ec921f6469749529ca,U,10,3,0
59d591f0437a47ec921f6469749529ca,U,10,4,1
59d591f0437a47ec921f6469749529ca,U,10,5,0
59d591f0437a47ec921f6469749529ca,U,10,6,0
59d591f0437a47ec921f6469749529ca,U,11,1,0
59d591f0437a47ec921f6469749529ca,U,11,2,0
59d591f0437a47ec921f6469749529ca,U,11,3,0
59d591f0437a47ec921f6469749529ca,U,11,4,1
59d591f0437a47ec921f6469749529ca,U,11,5,0
59d591f0437a47ec921f6469749529ca,U,11,6,0
59d591f0437a47ec921f6469749529ca,U,12,1,0
59d591f0437a47ec921f6469749529ca,U,12,2,1
59d591f0437a47ec921f6469749529ca,U,12,3,0
59d591f0437a47ec921f6469749529ca,U,12,4,0
59d591f0437a47ec921f6469749529ca,U,12,5,0
59d591f0437a47ec921f6469749529ca,U,12,6,0
59d591f0437a47ec921f6469749529ca,U,13,1,0
59d591f0437a47ec921f6469749529ca,U,13,2,0
59d591f0437a47ec921f6469749529ca,U,13,3,0
59d591f0437a47ec921f6469749529ca,U,13,4,1
59d591f0437a47ec921f6469749529ca,U,13,5,0
59d591f0437a47ec921f6469749529ca,U,13,6,0
59d591f0437a47ec921f6469749529ca,U,17,1,0
59d591f0437a47ec921f6469749529ca,U,17,2,1
59d591f0437a47ec921f6469749529ca,U,17,3,0
59d591f0437a47ec921f6469749529ca,U,17,4,0
59d591f0437a47ec921f6469749529ca,U,17,5,0
59d591f0437a47ec921f6469749529ca,U,17,6,0
59d591f0437a47ec921f6469749529ca,U,18,1,0
59d591f0437a47ec921f6469749529ca,U,18,2,1
59d591f0437a47ec921f6469749529ca,U,18,3,0
59d591f0437a47ec921f6469749529ca,U,18,4,0
59d591f0437a47ec921f6469749529ca,U,18,5,0
59d591f0437a47ec921f6469749529ca,U,18,6,0
59d591f0437a47ec921f6469749529ca,U,19,1,0
59d591f0437a47ec921f6469749529ca,U,19,2,0
59d591f0437a47ec921f6469749529ca,U,19,3,0
59d591f0437a47ec921f6469749529ca,U,19,4,0
59d591f0437a47ec921f6469749529ca,U,19,5,1
59d591f0437a47ec921f6469749529ca,U,19,6,0
59d591f0437a47ec921f6469749529ca,U,14,1,0
59d591f0437a47ec921f6469749529ca,U,14,2,0
59d591f0437a47ec921f6469749529ca,U,14,3,0
59d591f0437a47ec921f6469749529ca,U,14,4,1
59d591f0437a47ec921f6469749529ca,U,14,5,0
59d591f0437a47ec921f6469749529ca,U,14,6,0
59d591f0437a47ec921f6469749529ca,U,16,1,0
59d591f0437a47ec921f6469749529ca,U,16,2,0
59d591f0437a47ec921f6469749529ca,U,16,3,0
59d591f0437a47ec921f6469749529ca,U,16,4,1
59d591f0437a47ec921f6469749529ca,U,16,5,0
59d591f0437a47ec921f6469749529ca,U,16,6,0
59d591f0437a47ec921f6469749529ca,U,15,1,0
59d591f0437a47ec921f6469749529ca,U,15,2,1
59d591f0437a47ec921f6469749529ca,U,15,3,0
59d591f0437a47ec921f6469749529ca,U,15,4,0
59d591f0437a47ec921f6469749529ca,U,15,5,0
59d591f0437a47ec921f6469749529ca,U,15,6,0
247a8af0d9134671be48637fc3c008fb,U,1,1,1
247a8af0d9134671be48637fc3c008fb,U,1,2,0
247a8af0d9134671be48637fc3c008fb,U,1,3,0
247a8af0d9134671be48637fc3c008fb,U,1,4,0
247a8af0d9134671be48637fc3c008fb,U,1,5,0
247a8af0d9134671be48637fc3c008fb,U,1,6,0
247a8af0d9134671be48637fc3c008fb,U,0,1,0
247a8af0d9134671be48637fc3c008fb,U,0,2,1
247a8af0d9134671be48637fc3c008fb,U,0,3,0
247a8af0d9134671be48637fc3c008fb,U,0,4,1
247a8af0d9134671be48637fc3c008fb,U,0,5,0
247a8af0d9134671be48637fc3c008fb,U,0,6,0
247a8af0d9134671be48637fc3c008fb,U,4,1,0
247a8af0d9134671be48637fc3c008fb,U,4,2,0
247a8af0d9134671be48637fc3c008fb,U,4,3,0
247a8af0d9134671be48637fc3c008fb,U,4,4,1
247a8af0d9134671be48637fc3c008fb,U,4,5,0
247a8af0d9134671be48637fc3c008fb,U,4,6,0
247a8af0d9134671be48637fc3c008fb,U,2,1,0
247a8af0d9134671be48637fc3c008fb,U,2,2,0
247a8af0d9134671be48637fc3c008fb,U,2,3,0
247a8af0d9134671be48637fc3c008fb,U,2,4,0
247a8af0d9134671be48637fc3c008fb,U,2,5,1
247a8af0d9134671be48637fc3c008fb,U,2,6,0
247a8af0d9134671be48637fc3c008fb,U,3,1,0
247a8af0d9134671be48637fc3c008fb,U,3,2,1
247a8af0d9134671be48637fc3c008fb,U,3,3,0
247a8af0d9134671be48637fc3c008fb,U,3,4,0
247a8af0d9134671be48637fc3c008fb,U,3,5,0
247a8af0d9134671be48637fc3c008fb,U,3,6,0
247a8af0d9134671be48637fc3c008fb,U,5,1,0
247a8af0d9134671be48637fc3c008fb,U,5,2,0
247a8af0d9134671be48637fc3c008fb,U,5,3,0
247a8af0d9134671be48637fc3c008fb,U,5,4,1
247a8af0d9134671be48637fc3c008fb,U,5,5,0
247a8af0d9134671be48637fc3c008fb,U,5,6,0
247a8af0d9134671be48637fc3c008fb,U,6,1,0
247a8af0d9134671be48637fc3c008fb,U,6,2,1
247a8af0d9134671be48637fc3c008fb,U,6,3,0
247a8af0d9134671be48637fc3c008fb,U,6,4,0
247a8af0d9134671be48637fc3c008fb,U,6,5,0
247a8af0d9134671be48637fc3c008fb,U,6,6,0
247a8af0d9134671be48637fc3c008fb,U,7,1,0
247a8af0d9134671be48637fc3c008fb,U,7,2,0
247a8af0d9134671be48637fc3c008fb,U,7,3,0
247a8af0d9134671be48637fc3c008fb,U,7,4,0
247a8af0d9134671be48637fc3c008fb,U,7,5,0
247a8af0d9134671be48637fc3c008fb,U,7,6,1
247a8af0d9134671be48637fc3c008fb,U,9,1,0
247a8af0d9134671be48637fc3c008fb,U,9,2,1
247a8af0d9134671be48637fc3c008fb,U,9,3,0
247a8af0d9134671be48637fc3c008fb,U,9,4,0
247a8af0d9134671be48637fc3c008fb,U,9,5,0
247a8af0d9134671be48637fc3c008fb,U,9,6,0
247a8af0d9134671be48637fc3c008fb,U,10,1,0
247a8af0d9134671be48637fc3c008fb,U,10,2,0
247a8af0d9134671be48637fc3c008fb,U,10,3,0
247a8af0d9134671be48637fc3c008fb,U,10,4,1
247a8af0d9134671be48637fc3c008fb,U,10,5,0
247a8af0d9134671be48637fc3c008fb,U,10,6,0
247a8af0d9134671be48637fc3c008fb,U,8,1,0
247a8af0d9134671be48637fc3c008fb,U,8,2,1
247a8af0d9134671be48637fc3c008fb,U,8,3,0
247a8af0d9134671be48637fc3c008fb,U,8,4,0
247a8af0d9134671be48637fc3c008fb,U,8,5,0
247a8af0d9134671be48637fc3c008fb,U,8,6,0
247a8af0d9134671be48637fc3c008fb,U,11,1,0
247a8af0d9134671be48637fc3c008fb,U,11,2,0
247a8af0d9134671be48637fc3c008fb,U,11,3,0
247a8af0d9134671be48637fc3c008fb,U,11,4,1
247a8af0d9134671be48637fc3c008fb,U,11,5,0
247a8af0d9134671be48637fc3c008fb,U,11,6,0
247a8af0d9134671be48637fc3c008fb,U,13,1,0
247a8af0d9134671be48637fc3c008fb,U,13,2,0
247a8af0d9134671be48637fc3c008fb,U,13,3,0
247a8af0d9134671be48637fc3c008fb,U,13,4,1
247a8af0d9134671be48637fc3c008fb,U,13,5,0
247a8af0d9134671be48637fc3c008fb,U,13,6,0
247a8af0d9134671be48637fc3c008fb,U,12,1,0
247a8af0d9134671be48637fc3c008fb,U,12,2,0
247a8af0d9134671be48637fc3c008fb,U,12,3,0
247a8af0d9134671be48637fc3c008fb,U,12,4,0
247a8af0d9134671be48637fc3c008fb,U,12,5,0
247a8af0d9134671be48637fc3c008fb,U,12,6,1
247a8af0d9134671be48637fc3c008fb,U,14,1,0
247a8af0d9134671be48637fc3c008fb,U,14,2,0
247a8af0d9134671be48637fc3c008fb,U,14,3,0
247a8af0d9134671be48637fc3c008fb,U,14,4,1
247a8af0d9134671be48637fc3c008fb,U,14,5,0
247a8af0d9134671be48637fc3c008fb,U,14,6,0
247a8af0d9134671be48637fc3c008fb,U,15,1,0
247a8af0d9134671be48637fc3c008fb,U,15,2,1
247a8af0d9134671be48637fc3c008fb,U,15,3,0
247a8af0d9134671be48637fc3c008fb,U,15,4,0
247a8af0d9134671be48637fc3c008fb,U,15,5,0
247a8af0d9134671be48637fc3c008fb,U,15,6,0
247a8af0d9134671be48637fc3c008fb,U,16,1,0
247a8af0d9134671be48637fc3c008fb,U,16,2,0
247a8af0d9134671be48637fc3c008fb,U,16,3,0
247a8af0d9134671be48637fc3c008fb,U,16,4,1
247a8af0d9134671be48637fc3c008fb,U,16,5,0
247a8af0d9134671be48637fc3c008fb,U,16,6,0
247a8af0d9134671be48637fc3c008fb,U,17,1,0
247a8af0d9134671be48637fc3c008fb,U,17,2,0
247a8af0d9134671be48637fc3c008fb,U,17,3,1
247a8af0d9134671be48637fc3c008fb,U,17,4,0
247a8af0d9134671be48637fc3c008fb,U,17,5,0
247a8af0d9134671be48637fc3c008fb,U,17,6,0
247a8af0d9134671be48637fc3c008fb,U,18,1,0
247a8af0d9134671be48637fc3c008fb,U,18,2,0
247a8af0d9134671be48637fc3c008fb,U,18,3,1
247a8af0d9134671be48637fc3c008fb,U,18,4,0
247a8af0d9134671be48637fc3c008fb,U,18,5,0
247a8af0d9134671be48637fc3c008fb,U,18,6,0
247a8af0d9134671be48637fc3c008fb,U,19,1,0
247a8af0d9134671be48637fc3c008fb,U,19,2,0
247a8af0d9134671be48637fc3c008fb,U,19,3,0
247a8af0d9134671be48637fc3c008fb,U,19,4,0
247a8af0d9134671be48637fc3c008fb,U,19,5,1
247a8af0d9134671be48637fc3c008fb,U,19,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,0,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,0,2,1
c064fdf4d9fb4ff990906e67889e2c2b,U,0,3,1
c064fdf4d9fb4ff990906e67889e2c2b,U,0,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,0,5,1
c064fdf4d9fb4ff990906e67889e2c2b,U,0,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,1,1,1
c064fdf4d9fb4ff990906e67889e2c2b,U,1,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,1,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,1,4,1
c064fdf4d9fb4ff990906e67889e2c2b,U,1,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,1,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,3,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,3,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,3,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,3,4,1
c064fdf4d9fb4ff990906e67889e2c2b,U,3,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,3,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,2,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,2,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,2,3,1
c064fdf4d9fb4ff990906e67889e2c2b,U,2,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,2,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,2,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,4,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,4,2,1
c064fdf4d9fb4ff990906e67889e2c2b,U,4,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,4,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,4,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,4,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,7,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,7,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,7,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,7,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,7,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,7,6,1
c064fdf4d9fb4ff990906e67889e2c2b,U,6,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,6,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,6,3,1
c064fdf4d9fb4ff990906e67889e2c2b,U,6,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,6,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,6,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,5,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,5,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,5,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,5,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,5,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,5,6,1
c064fdf4d9fb4ff990906e67889e2c2b,U,10,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,10,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,10,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,10,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,10,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,10,6,1
c064fdf4d9fb4ff990906e67889e2c2b,U,9,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,9,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,9,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,9,4,1
c064fdf4d9fb4ff990906e67889e2c2b,U,9,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,9,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,8,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,8,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,8,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,8,4,1
c064fdf4d9fb4ff990906e67889e2c2b,U,8,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,8,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,13,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,13,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,13,3,1
c064fdf4d9fb4ff990906e67889e2c2b,U,13,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,13,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,13,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,12,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,12,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,12,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,12,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,12,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,12,6,1
c064fdf4d9fb4ff990906e67889e2c2b,U,11,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,11,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,11,3,1
c064fdf4d9fb4ff990906e67889e2c2b,U,11,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,11,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,11,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,16,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,16,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,16,3,1
c064fdf4d9fb4ff990906e67889e2c2b,U,16,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,16,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,16,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,14,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,14,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,14,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,14,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,14,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,14,6,1
c064fdf4d9fb4ff990906e67889e2c2b,U,15,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,15,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,15,3,1
c064fdf4d9fb4ff990906e67889e2c2b,U,15,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,15,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,15,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,19,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,19,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,19,3,1
c064fdf4d9fb4ff990906e67889e2c2b,U,19,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,19,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,19,6,0
c064fdf4d9fb4ff990906e67889e2c2b,U,17,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,17,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,17,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,17,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,17,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,17,6,1
c064fdf4d9fb4ff990906e67889e2c2b,U,18,1,0
c064fdf4d9fb4ff990906e67889e2c2b,U,18,2,0
c064fdf4d9fb4ff990906e67889e2c2b,U,18,3,0
c064fdf4d9fb4ff990906e67889e2c2b,U,18,4,0
c064fdf4d9fb4ff990906e67889e2c2b,U,18,5,0
c064fdf4d9fb4ff990906e67889e2c2b,U,18,6,1
1c2a176cc4034978bb7ecc5fa5af2126,U,1,1,0
1c2a176cc4034978bb7ecc5fa5af2126,U,1,2,0
1c2a176cc4034978bb7ecc5fa5af2126,U,1,3,1
1c2a176cc4034978bb7ecc5fa5af2126,U,1,4,0
1c2a176cc4034978bb7ecc5fa5af2126,U,1,5,1
1c2a176cc4034978bb7ecc5fa5af2126,U,1,6,0
1c2a176cc4034978bb7ecc5fa5af2126,U,0,1,0
1c2a176cc4034978bb7ecc5fa5af2126,U,0,2,1
1c2a176cc4034978bb7ecc5fa5af2126,U,0,3,0
1c2a176cc4034978bb7ecc5fa5af2126,U,0,4,0
1c2a176cc4034978bb7ecc5fa5af2126,U,0,5,0
1c2a176cc4034978bb7ecc5fa5af2126,U,0,6,0
1c2a176cc4034978bb7ecc5fa5af2126,U,2,1,0
1c2a176cc4034978bb7ecc5fa5af2126,U,2,2,0
1c2a176cc4034978bb7ecc5fa5af2126,U,2,3,0
1c2a176cc4034978bb7ecc5fa5af2126,U,2,4,0
1c2a176cc4034978bb7ecc5fa5af2126,U,2,5,1
1c2a176cc4034978bb7ecc5fa5af2126,U,2,6,0
1c2a176cc4034978bb7ecc5fa5af2126,U,3,1,0
1c2a176cc4034978bb7ecc5fa5af2126,U,3,2,1
1c2a176cc4034978bb7ecc5fa5af2126,U,3,3,0
1c2a176cc4034978bb7ecc5fa5af2126,U,3,4,0
1c2a176cc4034978bb7ecc5fa5af2126,U,3,5,0
1c2a176cc4034978bb7ecc5fa5af2126,U,3,6,0
1c2a176cc4034978bb7ecc5fa5af2126,U,4,1,0
1c2a176cc4034978bb7ecc5fa5af2126,U,4,2,0
1c2a176cc4034978bb7ecc5fa5af2126,U,4,3,0
1c2a176cc4034978bb7ecc5fa5af2126,U,4,4,0
1c2a176cc4034978bb7ecc5fa5af2126,U,4,5,1
1c2a176cc4034978bb7ecc5fa5af2126,U,4,6,0
1c2a176cc4034978bb7ecc5fa5af2126,U,5,1,0
